SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
993,02/08/2020,Shanghai,Mainland China,2020-02-08T06:33:02,286,1,41
994,02/08/2020,Fujian,Mainland China,2020-02-08T08:13:10,239,0,24
995,02/08/2020,Hebei,Mainland China,2020-02-08T11:33:02,195,1,30
996,02/08/2020,Shaanxi,Mainland China,2020-02-08T10:13:06,195,0,20
997,02/08/2020,Guangxi,Mainland China,2020-02-08T00:23:03,183,0,17
998,02/08/2020,Yunnan,Mainland China,2020-02-08T08:43:02,138,0,17
999,02/08/2020,Hainan,Mainland China,2020-02-08T10:23:04,124,2,14
1000,02/08/2020,Shanxi,Mainland China,2020-02-08T23:53:02,115,0,21
1001,02/08/2020,Liaoning,Mainland China,2020-02-08T11:53:01,105,0,8
1002,02/08/2020,Guizhou,Mainland China,2020-02-08T06:43:03,89,1,7
1003,02/08/2020,Tianjin,Mainland China,2020-02-08T08:23:04,88,1,4
1004,02/08/2020,Gansu,Mainland China,2020-02-08T15:13:14,79,1,12
1005,02/08/2020,Jilin,Mainland China,2020-02-08T00:13:04,69,1,4
1006,02/08/2020,Cruise Ship,Others,2020-02-07T16:33:03,61,0,0
1007,02/08/2020,Inner Mongolia,Mainland China,2020-02-08T03:33:02,52,0,5
1008,02/08/2020,Ningxia,Mainland China,2020-02-08T09:13:16,45,0,15
1009,02/08/2020,Xinjiang,Mainland China,2020-02-08T03:23:10,42,0,0
1010,02/08/2020,,Singapore,2020-02-08T12:53:01,33,0,2
1011,02/08/2020,,Thailand,2020-02-08T12:53:01,32,0,10
1012,02/08/2020,Hong Kong,Hong Kong,2020-02-08T00:03:07,26,1,0
1013,02/08/2020,,Japan,2020-02-07T04:13:20,25,0,1
1014,02/08/2020,,South Korea,2020-02-07T03:03:03,24,0,1
1015,02/08/2020,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1016,02/08/2020,Taiwan,Taiwan,2020-02-08T05:23:02,17,0,1
1017,02/08/2020,,Malaysia,2020-02-08T10:23:04,16,0,1
1018,02/08/2020,,Germany,2020-02-07T16:33:03,13,0,0
1019,02/08/2020,,Vietnam,2020-02-08T07:23:04,13,0,1
1020,02/08/2020,,France,2020-02-08T09:53:01,11,0,0
1021,02/08/2020,Macau,Macau,2020-02-06T14:23:04,10,0,1
1022,02/08/2020,,United Arab Emirates,2020-02-08T07:03:16,7,0,0
1023,02/08/2020,Queensland,Australia,2020-02-07T01:03:02,5,0,0
1024,02/08/2020,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1025,02/08/2020,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1026,02/08/2020,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1027,02/08/2020,,India,2020-02-03T21:43:02,3,0,0
1028,02/08/2020,,Italy,2020-02-07T17:53:02,3,0,0
1029,02/08/2020,,Philippines,2020-02-07T16:43:04,3,1,0
1030,02/08/2020,,UK,2020-02-07T18:33:02,3,0,0
1031,02/08/2020,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1032,02/08/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1033,02/08/2020,,Russia,2020-01-31T16:13:45,2,0,0
1034,02/08/2020,"Chicago, IL",US,2020-02-01T19:43:03,2,0,0
1035,02/08/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1036,02/08/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1037,02/08/2020,,Belgium,2020-02-04T15:43:02,1,0,0
1038,02/08/2020,,Cambodia,2020-01-31T08:15:53,1,0,0
1039,02/08/2020,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1040,02/08/2020,,Finland,2020-01-31T08:15:53,1,0,0
1041,02/08/2020,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1042,02/08/2020,,Nepal,2020-01-31T08:15:53,1,0,0
1043,02/08/2020,,Spain,2020-02-01T23:43:02,1,0,0
1044,02/08/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1045,02/08/2020,,Sweden,2020-02-01T02:13:26,1,0,0
1046,02/08/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1047,02/08/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1048,02/08/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1049,02/08/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1050,02/08/2020,"Seattle, WA",US,2020-02-01T19:43:03,1,0,0
1051,02/08/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1052,02/09/2020,Hubei,Mainland China,2020-02-09T23:33:02,29631,871,1795
1053,02/09/2020,Guangdong,Mainland China,2020-02-09T15:03:05,1131,1,141
1054,02/09/2020,Zhejiang,Mainland China,2020-02-09T12:03:04,1075,0,201
1055,02/09/2020,Henan,Mainland China,2020-02-09T11:23:08,1033,6,153
1056,02/09/2020,Hunan,Mainland China,2020-02-09T12:33:01,838,1,186
1057,02/09/2020,Anhui,Mainland China,2020-02-09T09:33:02,779,1,72
1058,02/09/2020,Jiangxi,Mainland China,2020-02-09T11:33:12,740,0,73
1059,02/09/2020,Chongqing,Mainland China,2020-02-09T23:53:02,468,2,51
1060,02/09/2020,Jiangsu,Mainland China,2020-02-09T10:23:11,468,0,71
1061,02/09/2020,Shandong,Mainland China,2020-02-09T15:03:05,444,1,63
1062,02/09/2020,Sichuan,Mainland China,2020-02-09T12:43:01,386,1,71
1063,02/09/2020,Beijing,Mainland China,2020-02-09T03:43:02,326,2,37
1064,02/09/2020,Heilongjiang,Mainland China,2020-02-09T08:43:05,307,6,14
1065,02/09/2020,Shanghai,Mainland China,2020-02-09T06:33:01,293,1,44
1066,02/09/2020,Fujian,Mainland China,2020-02-09T09:13:11,250,0,35
1067,02/09/2020,Shaanxi,Mainland China,2020-02-09T03:03:09,208,0,25
1068,02/09/2020,Hebei,Mainland China,2020-02-09T12:43:01,206,2,34
1069,02/09/2020,Guangxi,Mainland China,2020-02-09T00:33:07,195,1,18
1070,02/09/2020,Yunnan,Mainland China,2020-02-09T08:53:02,141,0,18
1071,02/09/2020,Hainan,Mainland China,2020-02-09T13:33:02,131,3,19
1072,02/09/2020,Shanxi,Mainland China,2020-02-09T23:43:02,119,0,25
1073,02/09/2020,Liaoning,Mainland China,2020-02-09T12:23:03,107,0,12
1074,02/09/2020,Guizhou,Mainland China,2020-02-09T09:53:02,99,1,7
1075,02/09/2020,Tianjin,Mainland China,2020-02-09T23:43:02,91,1,4
1076,02/09/2020,Gansu,Mainland China,2020-02-09T23:33:02,83,2,16
1077,02/09/2020,Jilin,Mainland China,2020-02-09T09:03:04,78,1,12
1078,02/09/2020,Diamond Princess cruise ship,Others,2020-02-09T06:13:11,64,0,0
1079,02/09/2020,Inner Mongolia,Mainland China,2020-02-09T02:23:07,54,0,5
1080,02/09/2020,Ningxia,Mainland China,2020-02-09T02:03:11,45,0,13
1081,02/09/2020,Xinjiang,Mainland China,2020-02-09T01:23:08,45,0,0
1082,02/09/2020,,Singapore,2020-02-09T02:43:02,40,0,2
1083,02/09/2020,,Thailand,2020-02-08T12:53:01,32,0,10
1084,02/09/2020,Hong Kong,Hong Kong,2020-02-09T09:53:02,29,1,0
1085,02/09/2020,,Japan,2020-02-09T06:13:11,26,0,1
1086,02/09/2020,,South Korea,2020-02-09T02:33:02,25,0,3
1087,02/09/2020,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1088,02/09/2020,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1089,02/09/2020,,Malaysia,2020-02-08T10:23:04,16,0,1
1090,02/09/2020,,Germany,2020-02-09T06:13:11,14,0,0
1091,02/09/2020,,Vietnam,2020-02-08T07:23:04,13,0,1
1092,02/09/2020,,France,2020-02-08T09:53:01,11,0,0
1093,02/09/2020,Macau,Macau,2020-02-06T14:23:04,10,0,1
1094,02/09/2020,,United Arab Emirates,2020-02-08T07:03:16,7,0,0
1095,02/09/2020,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1096,02/09/2020,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1097,02/09/2020,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1098,02/09/2020,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1099,02/09/2020,,India,2020-02-03T21:43:02,3,0,0
1100,02/09/2020,,Italy,2020-02-07T17:53:02,3,0,0
1101,02/09/2020,,Philippines,2020-02-07T16:43:04,3,1,0
1102,02/09/2020,,UK,2020-02-07T18:33:02,3,0,0
1103,02/09/2020,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1104,02/09/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1105,02/09/2020,,Russia,2020-01-31T16:13:45,2,0,0
1106,02/09/2020,,Spain,2020-02-09T20:33:03,2,0,0
1107,02/09/2020,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
1108,02/09/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1109,02/09/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1110,02/09/2020,,Belgium,2020-02-04T15:43:02,1,0,0
1111,02/09/2020,,Cambodia,2020-01-31T08:15:53,1,0,0
1112,02/09/2020,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1113,02/09/2020,,Finland,2020-01-31T08:15:53,1,0,0
1114,02/09/2020,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1115,02/09/2020,,Nepal,2020-01-31T08:15:53,1,0,0
1116,02/09/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1117,02/09/2020,,Sweden,2020-02-01T02:13:26,1,0,0
1118,02/09/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1119,02/09/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1120,02/09/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1121,02/09/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1122,02/09/2020,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
1123,02/09/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1124,02/10/2020,Hubei,Mainland China,2020-02-10T23:33:02,31728,974,2222
1125,02/10/2020,Guangdong,Mainland China,2020-02-10T13:43:02,1159,1,167
1126,02/10/2020,Zhejiang,Mainland China,2020-02-10T14:13:12,1092,0,242
1127,02/10/2020,Henan,Mainland China,2020-02-10T13:53:02,1073,6,191
1128,02/10/2020,Hunan,Mainland China,2020-02-10T13:53:02,879,1,208
1129,02/10/2020,Anhui,Mainland China,2020-02-10T07:23:04,830,3,88
1130,02/10/2020,Jiangxi,Mainland China,2020-02-10T13:53:02,771,1,105
1131,02/10/2020,Jiangsu,Mainland China,2020-02-10T14:03:05,492,0,81
1132,02/10/2020,Chongqing,Mainland China,2020-02-10T23:43:02,486,2,66
1133,02/10/2020,Shandong,Mainland China,2020-02-10T09:33:02,466,1,66
1134,02/10/2020,Sichuan,Mainland China,2020-02-10T10:03:02,405,1,80
1135,02/10/2020,Beijing,Mainland China,2020-02-10T03:13:08,337,2,44
1136,02/10/2020,Heilongjiang,Mainland China,2020-02-10T07:33:05,331,7,30
1137,02/10/2020,Shanghai,Mainland China,2020-02-10T06:03:13,299,1,48
1138,02/10/2020,Fujian,Mainland China,2020-02-10T14:03:05,261,0,39
1139,02/10/2020,Hebei,Mainland China,2020-02-10T10:03:02,218,2,41
1140,02/10/2020,Shaanxi,Mainland China,2020-02-10T13:23:06,213,0,30
1141,02/10/2020,Guangxi,Mainland China,2020-02-10T14:03:05,210,1,24
1142,02/10/2020,Yunnan,Mainland China,2020-02-10T09:43:02,149,0,19
1143,02/10/2020,Hainan,Mainland China,2020-02-10T09:33:02,138,3,19
1144,02/10/2020,Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135,0,0
1145,02/10/2020,Shanxi,Mainland China,2020-02-09T23:43:02,119,0,25
1146,02/10/2020,Guizhou,Mainland China,2020-02-10T12:33:02,109,1,10
1147,02/10/2020,Liaoning,Mainland China,2020-02-10T14:03:05,108,0,13
1148,02/10/2020,Tianjin,Mainland China,2020-02-10T14:23:08,95,1,8
1149,02/10/2020,Gansu,Mainland China,2020-02-10T07:23:04,83,2,17
1150,02/10/2020,Jilin,Mainland China,2020-02-10T14:03:05,80,1,13
1151,02/10/2020,Inner Mongolia,Mainland China,2020-02-10T02:43:05,58,0,5
1152,02/10/2020,Ningxia,Mainland China,2020-02-10T01:43:02,49,0,13
1153,02/10/2020,Xinjiang,Mainland China,2020-02-10T01:13:06,49,0,0
1154,02/10/2020,,Singapore,2020-02-10T19:03:02,45,0,2
1155,02/10/2020,Hong Kong,Hong Kong,2020-02-10T10:13:06,38,1,0
1156,02/10/2020,,Thailand,2020-02-08T12:53:01,32,0,10
1157,02/10/2020,,South Korea,2020-02-10T03:03:09,27,0,3
1158,02/10/2020,,Japan,2020-02-10T21:33:02,26,0,4
1159,02/10/2020,Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3
1160,02/10/2020,,Malaysia,2020-02-10T03:03:09,18,0,1
1161,02/10/2020,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1162,02/10/2020,,Germany,2020-02-09T06:13:11,14,0,0
1163,02/10/2020,,Vietnam,2020-02-10T03:03:09,14,0,1
1164,02/10/2020,,France,2020-02-08T09:53:01,11,0,0
1165,02/10/2020,Macau,Macau,2020-02-06T14:23:04,10,0,1
1166,02/10/2020,,UK,2020-02-10T19:03:02,8,0,0
1167,02/10/2020,,United Arab Emirates,2020-02-10T23:03:09,8,0,0
1168,02/10/2020,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1169,02/10/2020,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1170,02/10/2020,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1171,02/10/2020,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1172,02/10/2020,,India,2020-02-03T21:43:02,3,0,0
1173,02/10/2020,,Italy,2020-02-07T17:53:02,3,0,0
1174,02/10/2020,,Philippines,2020-02-07T16:43:04,3,1,0
1175,02/10/2020,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1176,02/10/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1177,02/10/2020,,Russia,2020-01-31T16:13:45,2,0,0
1178,02/10/2020,,Spain,2020-02-09T20:33:03,2,0,0
1179,02/10/2020,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
1180,02/10/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1181,02/10/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1182,02/10/2020,,Belgium,2020-02-04T15:43:02,1,0,0
1183,02/10/2020,,Cambodia,2020-01-31T08:15:53,1,0,0
1184,02/10/2020,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1185,02/10/2020,,Finland,2020-01-31T08:15:53,1,0,0
1186,02/10/2020,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1187,02/10/2020,,Nepal,2020-01-31T08:15:53,1,0,0
1188,02/10/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1189,02/10/2020,,Sweden,2020-02-01T02:13:26,1,0,0
1190,02/10/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1191,02/10/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1192,02/10/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1193,02/10/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1194,02/10/2020,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
1195,02/10/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1196,02/11/2020,Hubei,Mainland China,2020-02-11T23:33:02,33366,1068,2639
1197,02/11/2020,Guangdong,Mainland China,2020-02-11T14:03:05,1177,1,212
1198,02/11/2020,Zhejiang,Mainland China,2020-02-11T12:53:02,1117,0,270
1199,02/11/2020,Henan,Mainland China,2020-02-11T14:03:05,1105,7,218
1200,02/11/2020,Hunan,Mainland China,2020-02-11T12:53:02,912,1,247
1201,02/11/2020,Anhui,Mainland China,2020-02-11T09:43:02,860,4,105
1202,02/11/2020,Jiangxi,Mainland China,2020-02-11T14:03:05,804,1,128
1203,02/11/2020,Jiangsu,Mainland China,2020-02-11T08:13:06,515,0,93
1204,02/11/2020,Chongqing,Mainland China,2020-02-11T23:53:02,505,3,79
1205,02/11/2020,Shandong,Mainland China,2020-02-11T11:23:04,487,1,80
1206,02/11/2020,Sichuan,Mainland China,2020-02-11T11:23:04,417,1,85
1207,02/11/2020,Heilongjiang,Mainland China,2020-02-11T11:23:04,360,8,28
1208,02/11/2020,Beijing,Mainland China,2020-02-11T03:03:07,342,3,48
1209,02/11/2020,Shanghai,Mainland China,2020-02-11T06:23:02,303,1,52
1210,02/11/2020,Fujian,Mainland China,2020-02-11T14:03:05,267,0,45
1211,02/11/2020,Hebei,Mainland China,2020-02-11T11:23:04,239,2,48
1212,02/11/2020,Shaanxi,Mainland China,2020-02-11T06:03:16,219,0,32
1213,02/11/2020,Guangxi,Mainland China,2020-02-11T11:23:04,215,1,33
1214,02/11/2020,Yunnan,Mainland China,2020-02-11T09:23:04,153,0,20
1215,02/11/2020,Hainan,Mainland China,2020-02-11T14:33:02,144,3,20
1216,02/11/2020,Diamond Princess cruise ship,Others,2020-02-10T16:03:12,135,0,0
1217,02/11/2020,Guizhou,Mainland China,2020-02-11T14:03:05,127,1,17
1218,02/11/2020,Shanxi,Mainland China,2020-02-11T23:33:02,124,0,30
1219,02/11/2020,Liaoning,Mainland China,2020-02-11T12:53:02,111,0,19
1220,02/11/2020,Tianjin,Mainland China,2020-02-11T23:13:05,106,2,10
1221,02/11/2020,Gansu,Mainland China,2020-02-11T15:23:04,86,2,24
1222,02/11/2020,Jilin,Mainland China,2020-02-11T08:03:06,81,1,18
1223,02/11/2020,Inner Mongolia,Mainland China,2020-02-10T02:43:05,58,0,5
1224,02/11/2020,Xinjiang,Mainland China,2020-02-11T09:13:11,55,0,3
1225,02/11/2020,Ningxia,Mainland China,2020-02-11T10:03:08,53,0,22
1226,02/11/2020,Hong Kong,Hong Kong,2020-02-11T09:43:02,49,1,0
1227,02/11/2020,,Singapore,2020-02-11T16:43:06,47,0,9
1228,02/11/2020,,Thailand,2020-02-11T18:43:04,33,0,10
1229,02/11/2020,,South Korea,2020-02-11T02:53:02,28,0,3
1230,02/11/2020,,Japan,2020-02-11T02:53:02,26,0,9
1231,02/11/2020,Qinghai,Mainland China,2020-02-11T11:23:04,18,0,5
1232,02/11/2020,,Malaysia,2020-02-11T03:13:13,18,0,3
1233,02/11/2020,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1234,02/11/2020,,Germany,2020-02-11T19:33:03,16,0,0
1235,02/11/2020,,Vietnam,2020-02-11T16:43:06,15,0,6
1236,02/11/2020,,France,2020-02-08T09:53:01,11,0,0
1237,02/11/2020,Macau,Macau,2020-02-06T14:23:04,10,0,1
1238,02/11/2020,,UK,2020-02-10T19:03:02,8,0,0
1239,02/11/2020,,United Arab Emirates,2020-02-10T23:03:09,8,0,0
1240,02/11/2020,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1241,02/11/2020,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1242,02/11/2020,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1243,02/11/2020,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1244,02/11/2020,,India,2020-02-03T21:43:02,3,0,0
1245,02/11/2020,,Italy,2020-02-07T17:53:02,3,0,0
1246,02/11/2020,,Philippines,2020-02-07T16:43:04,3,1,0
1247,02/11/2020,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1248,02/11/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1249,02/11/2020,,Russia,2020-01-31T16:13:45,2,0,0
1250,02/11/2020,,Spain,2020-02-09T20:33:03,2,0,0
1251,02/11/2020,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
1252,02/11/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1253,02/11/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1254,02/11/2020,,Belgium,2020-02-04T15:43:02,1,0,0
1255,02/11/2020,,Cambodia,2020-01-31T08:15:53,1,0,0
1256,02/11/2020,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
1257,02/11/2020,,Finland,2020-01-31T08:15:53,1,0,0
1258,02/11/2020,Tibet,Mainland China,2020-02-01T01:52:40,1,0,0
1259,02/11/2020,,Nepal,2020-01-31T08:15:53,1,0,0
1260,02/11/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1261,02/11/2020,,Sweden,2020-02-01T02:13:26,1,0,0
1262,02/11/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1263,02/11/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1264,02/11/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1265,02/11/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1266,02/11/2020,"San Diego County, CA",US,2020-02-11T01:23:05,1,0,0
1267,02/11/2020,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
1268,02/11/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1269,02/12/2020,Hubei,Mainland China,2020-02-12T14:13:08,33366,1068,2686
1270,02/12/2020,Guangdong,Mainland China,2020-02-12T12:23:09,1219,1,275
1271,02/12/2020,Henan,Mainland China,2020-02-12T14:13:08,1135,8,246
1272,02/12/2020,Zhejiang,Mainland China,2020-02-12T10:13:20,1131,0,321
1273,02/12/2020,Hunan,Mainland China,2020-02-12T12:43:03,946,2,304
1274,02/12/2020,Anhui,Mainland China,2020-02-12T10:13:20,889,4,127
1275,02/12/2020,Jiangxi,Mainland China,2020-02-12T01:23:06,844,1,152
1276,02/12/2020,Jiangsu,Mainland China,2020-02-12T14:13:08,543,0,125
1277,02/12/2020,Chongqing,Mainland China,2020-02-12T23:13:08,518,3,102
1278,02/12/2020,Shandong,Mainland China,2020-02-12T11:13:05,497,2,92
1279,02/12/2020,Sichuan,Mainland China,2020-02-12T12:43:03,436,1,92
1280,02/12/2020,Heilongjiang,Mainland China,2020-02-12T14:13:08,378,8,31
1281,02/12/2020,Beijing,Mainland China,2020-02-12T02:43:03,352,3,56
1282,02/12/2020,Shanghai,Mainland China,2020-02-12T06:23:08,311,1,57
1283,02/12/2020,Fujian,Mainland China,2020-02-12T11:53:02,272,0,53
1284,02/12/2020,Hebei,Mainland China,2020-02-12T11:13:05,251,2,54
1285,02/12/2020,Shaanxi,Mainland China,2020-02-12T11:13:05,225,0,43
1286,02/12/2020,Guangxi,Mainland China,2020-02-12T15:03:05,222,1,32
1287,02/12/2020,Diamond Princess cruise ship,Others,2020-02-12T04:23:38,175,0,0
1288,02/12/2020,Hainan,Mainland China,2020-02-12T17:03:03,157,4,27
1289,02/12/2020,Yunnan,Mainland China,2020-02-12T14:13:08,154,0,26
1290,02/12/2020,Guizhou,Mainland China,2020-02-12T09:43:02,133,1,18
1291,02/12/2020,Shanxi,Mainland China,2020-02-12T23:03:02,126,0,33
1292,02/12/2020,Liaoning,Mainland China,2020-02-12T13:33:02,116,1,20
1293,02/12/2020,Tianjin,Mainland China,2020-02-12T15:03:05,112,2,11
1294,02/12/2020,Gansu,Mainland China,2020-02-12T23:23:01,87,2,31
1295,02/12/2020,Jilin,Mainland China,2020-02-12T14:13:08,83,1,22
1296,02/12/2020,Inner Mongolia,Mainland China,2020-02-12T11:13:05,60,0,6
1297,02/12/2020,Xinjiang,Mainland China,2020-02-12T01:43:02,59,0,3
1298,02/12/2020,Ningxia,Mainland China,2020-02-12T11:13:05,58,0,24
1299,02/12/2020,Hong Kong,Hong Kong,2020-02-12T09:53:02,50,1,1
1300,02/12/2020,,Singapore,2020-02-12T19:53:02,50,0,15
1301,02/12/2020,,Thailand,2020-02-11T18:43:04,33,0,10
1302,02/12/2020,,Japan,2020-02-12T02:43:03,28,0,9
1303,02/12/2020,,South Korea,2020-02-12T14:43:03,28,0,7
1304,02/12/2020,Qinghai,Mainland China,2020-02-12T08:03:06,18,0,9
1305,02/12/2020,,Malaysia,2020-02-11T03:13:13,18,0,3
1306,02/12/2020,Taiwan,Taiwan,2020-02-09T09:13:11,18,0,1
1307,02/12/2020,,Germany,2020-02-11T19:33:03,16,0,0
1308,02/12/2020,,Vietnam,2020-02-11T16:43:06,15,0,6
1309,02/12/2020,,France,2020-02-12T18:53:02,11,0,2
1310,02/12/2020,Macau,Macau,2020-02-12T09:53:02,10,0,2
1311,02/12/2020,,UK,2020-02-12T19:03:06,9,0,1
1312,02/12/2020,,United Arab Emirates,2020-02-12T00:33:02,8,0,1
1313,02/12/2020,Queensland,Australia,2020-02-09T19:33:02,5,0,0
1314,02/12/2020,New South Wales,Australia,2020-02-06T03:13:22,4,0,2
1315,02/12/2020,Victoria,Australia,2020-02-01T18:12:49,4,0,0
1316,02/12/2020,British Columbia,Canada,2020-02-07T05:43:03,4,0,0
1317,02/12/2020,,India,2020-02-03T21:43:02,3,0,0
1318,02/12/2020,,Italy,2020-02-07T17:53:02,3,0,0
1319,02/12/2020,,Philippines,2020-02-12T07:43:02,3,1,1
1320,02/12/2020,South Australia,Australia,2020-02-02T22:33:07,2,0,0
1321,02/12/2020,"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0
1322,02/12/2020,,Russia,2020-02-12T14:43:03,2,0,2
1323,02/12/2020,,Spain,2020-02-09T20:33:03,2,0,0
1324,02/12/2020,"Chicago, IL",US,2020-02-09T19:03:03,2,0,2
1325,02/12/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
1326,02/12/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
1327,02/12/2020,,Belgium,2020-02-04T15:43:02,1,0,0
1328,02/12/2020,,Cambodia,2020-02-12T07:43:02,1,0,1
1329,02/12/2020,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
1330,02/12/2020,,Finland,2020-02-12T00:03:12,1,0,1
1331,02/12/2020,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
1332,02/12/2020,,Nepal,2020-02-12T14:43:03,1,0,1
1333,02/12/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
1334,02/12/2020,,Sweden,2020-02-01T02:13:26,1,0,0
1335,02/12/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
1336,02/12/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
1337,02/12/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
1338,02/12/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
1339,02/12/2020,"San Diego County, CA",US,2020-02-11T01:23:05,1,0,0
1340,02/12/2020,"Seattle, WA",US,2020-02-09T07:03:04,1,0,1
1341,02/12/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
1342,02/13/2020,Hubei,Mainland China,2020-02-13T14:13:06,48206,1310,3459
1343,02/13/2020,Guangdong,Mainland China,2020-02-13T13:33:01,1241,2,314
1344,02/13/2020,Henan,Mainland China,2020-02-13T14:53:02,1169,10,296
1345,02/13/2020,Zhejiang,Mainland China,2020-02-13T14:13:06,1145,0,360
1346,02/13/2020,Hunan,Mainland China,2020-02-13T11:53:02,968,2,339
1347,02/13/2020,Anhui,Mainland China,2020-02-13T13:33:01,910,5,157
1348,02/13/2020,Jiangxi,Mainland China,2020-02-13T01:13:08,872,1,170
1349,02/13/2020,Jiangsu,Mainland China,2020-02-13T10:33:23,570,0,139
1350,02/13/2020,Chongqing,Mainland China,2020-02-13T23:23:05,529,4,128
